Year,BCC-CSM1.1_RCP2.6,CESM1-CAM5_RCP2.6,GFDL-CM3_RCP2.6,GISS-EL-R_RCP2.6,HadGEM2-ES_RCP2.6,NorESM1-M_RCP2.6,ENS-AV_RCP2.6,BCC-CSM1.1_RCP4.5,CESM1-CAM5_RCP4.5,GFDL-CM3_RCP4.5,GISS-EL-R_RCP4.5,HadGEM2-ES_RCP4.5,NorESM1-M_RCP4.5,ENS-AV_RCP4.5,BCC-CSM1.1_RCP6.0,CESM1-CAM5_RCP6.0,GFDL-CM3_RCP6.0,GISS-EL-R_RCP6.0,HadGEM2-ES_RCP6.0,NorESM1-M_RCP6.0,ENS-AV_RCP6.0,BCC-CSM1.1_RCP8.5,CESM1-CAM5_RCP8.5,GFDL-CM3_RCP8.5,GISS-EL-R_RCP8.5,HadGEM2-ES_RCP8.5,NorESM1-M_RCP8.5,ENS-AV_RCP8.5
2081,32,27,21,32,22,18,25,23,25,20,16,32,34,25,18,18,26,25,26,32,24,21,23,18,32,25,22,24
2082,21,36,21,29,22,20,25,33,22,29,18,24,25,25,20,16,25,15,28,20,21,31,18,25,28,21,17,23
2083,30,25,24,19,33,32,27,21,16,22,30,24,25,23,14,23,21,29,32,26,24,34,17,21,30,20,34,26
2084,18,18,33,19,18,26,22,23,27,15,28,21,22,23,18,19,30,30,25,27,25,24,20,27,20,22,26,23
2085,30,25,29,29,26,25,27,22,24,22,31,22,15,23,21,40,15,24,23,18,24,17,24,19,34,20,20,22
2086,29,27,24,29,21,21,25,16,20,25,36,26,20,24,13,36,26,20,19,34,25,19,8,23,39,26,18,22
2087,25,21,30,26,30,20,25,29,22,16,21,20,31,23,18,16,26,28,33,23,24,22,15,18,28,13,29,21
2088,25,36,28,27,19,14,25,22,30,26,22,15,26,24,25,23,28,30,18,24,25,21,22,26,26,17,28,23
2089,22,34,22,27,23,25,26,24,18,18,28,19,23,22,25,21,25,25,27,26,25,24,19,32,16,24,21,23
2090,31,19,30,26,25,32,27,21,19,17,22,24,24,21,24,18,25,22,26,17,22,14,27,23,25,20,22,22
2091,20,30,26,29,21,13,23,28,30,33,19,16,29,26,20,26,22,20,25,28,24,24,23,23,18,16,18,20
2092,22,22,26,32,24,21,25,29,31,21,19,21,22,24,19,22,27,31,21,25,24,25,17,15,30,19,23,22
2093,19,22,23,26,31,30,25,28,19,19,24,20,25,23,29,23,24,31,22,17,24,20,24,28,24,25,20,24
2094,40,23,26,19,30,23,27,20,24,27,21,19,26,23,21,37,24,30,14,26,25,22,29,24,30,23,23,25
2095,34,31,28,18,32,35,30,21,26,21,27,26,19,23,16,11,20,27,19,24,20,19,19,17,24,28,26,22
2096,24,33,29,22,25,25,26,17,18,27,22,23,28,23,28,26,29,25,25,27,27,21,24,17,28,21,32,24
2097,19,22,22,33,19,18,22,27,16,16,24,25,35,24,26,28,26,17,21,24,24,16,16,29,21,21,24,21
2098,21,24,33,29,23,32,27,29,25,18,26,22,20,23,30,17,23,22,20,17,22,24,21,18,23,24,37,25
2099,20,21,42,26,18,20,25,19,21,16,36,25,23,23,32,22,25,25,19,24,25,32,12,21,25,21,18,22
2100,34,22,28,27,29,33,29,32,31,19,21,23,25,25,44,30,27,33,40,20,32,22,23,24,29,22,29,25
