Year,BCC-CSM1.1_RCP2.6,CESM1-CAM5_RCP2.6,GFDL-CM3_RCP2.6,GISS-EL-R_RCP2.6,HadGEM2-ES_RCP2.6,NorESM1-M_RCP2.6,ENS-AV_RCP2.6,BCC-CSM1.1_RCP4.5,CESM1-CAM5_RCP4.5,GFDL-CM3_RCP4.5,GISS-EL-R_RCP4.5,HadGEM2-ES_RCP4.5,NorESM1-M_RCP4.5,ENS-AV_RCP4.5,BCC-CSM1.1_RCP6.0,CESM1-CAM5_RCP6.0,GFDL-CM3_RCP6.0,GISS-EL-R_RCP6.0,HadGEM2-ES_RCP6.0,NorESM1-M_RCP6.0,ENS-AV_RCP6.0,BCC-CSM1.1_RCP8.5,CESM1-CAM5_RCP8.5,GFDL-CM3_RCP8.5,GISS-EL-R_RCP8.5,HadGEM2-ES_RCP8.5,NorESM1-M_RCP8.5,ENS-AV_RCP8.5
1971,,,,,,,#DIV/0!,,,,,,,#DIV/0!,,,,,,,#DIV/0!,,,,,,,#DIV/0!
2081,24,24,29,24,18,44,27,33,28,20,29,28,16,26,32,26,28,27,26,31,28,19,27,19,29,29,31,26
2082,22,18,28,26,19,31,24,21,23,18,45,36,22,28,21,33,31,23,16,34,26,24,21,17,20,22,31,23
2083,13,24,27,21,28,29,24,22,31,27,33,28,30,29,28,31,40,25,25,37,31,24,19,13,25,16,25,20
2084,37,29,33,26,25,24,29,27,32,24,19,26,27,26,10,27,35,31,24,15,24,17,27,23,21,21,32,24
2085,22,23,22,27,23,21,23,31,45,22,20,24,30,29,20,22,38,25,24,19,25,31,25,19,31,30,23,27
2086,16,17,28,25,21,37,24,14,31,25,27,26,23,24,24,25,40,18,19,22,25,16,19,18,37,20,21,22
2087,22,36,25,28,27,23,27,16,12,20,23,33,35,23,17,30,28,22,20,18,23,25,27,17,22,25,19,23
2088,27,20,21,31,27,35,27,22,26,21,37,26,18,25,23,30,46,33,19,28,30,20,21,25,26,26,25,24
2089,31,16,18,23,26,30,24,27,42,31,38,17,31,31,15,15,42,28,26,22,25,27,25,23,25,27,28,26
2090,20,37,33,26,26,24,28,25,32,25,25,22,24,26,26,18,29,22,27,33,26,26,30,21,26,13,28,24
2091,25,25,23,41,23,29,28,34,22,16,32,17,20,24,23,12,38,26,24,18,24,20,29,21,31,20,28,25
2092,21,15,28,34,24,24,24,30,35,23,37,27,21,29,30,31,29,22,24,26,27,21,16,17,35,18,25,22
2093,24,32,24,35,27,21,27,36,20,20,21,32,28,26,27,19,38,24,29,26,27,25,29,23,28,20,25,25
2094,34,30,31,22,19,21,26,17,21,16,28,19,30,22,34,24,30,29,18,13,25,22,25,17,26,19,32,24
2095,18,17,35,18,37,13,23,22,23,26,20,22,20,22,23,18,42,27,24,20,26,19,17,16,20,21,15,18
2096,32,24,19,29,23,20,25,29,39,29,31,24,19,29,23,24,38,31,20,18,26,25,21,12,25,18,22,21
2097,27,22,31,21,20,26,25,30,30,16,27,25,18,24,35,13,33,23,30,26,27,18,22,16,23,24,20,21
2098,15,16,26,28,29,25,23,23,37,25,23,31,24,27,22,31,37,22,20,25,26,22,34,26,32,25,20,27
2099,24,22,18,37,20,21,24,20,21,21,27,22,20,22,24,29,34,28,28,31,29,19,16,23,24,15,31,21
2100,33,26,26,24,26,26,27,27,30,23,38,27,28,29,12,15,26,32,18,23,21,14,20,23,19,20,19,19
