Year,BCC-CSM1.1_RCP2.6,CESM1-CAM5_RCP2.6,GFDL-CM3_RCP2.6,GISS-EL-R_RCP2.6,HadGEM2-ES_RCP2.6,NorESM1-M_RCP2.6,ENS-AV_RCP2.6,BCC-CSM1.1_RCP4.5,CESM1-CAM5_RCP4.5,GFDL-CM3_RCP4.5,GISS-EL-R_RCP4.5,HadGEM2-ES_RCP4.5,NorESM1-M_RCP4.5,ENS-AV_RCP4.5,BCC-CSM1.1_RCP6.0,CESM1-CAM5_RCP6.0,GFDL-CM3_RCP6.0,GISS-EL-R_RCP6.0,HadGEM2-ES_RCP6.0,NorESM1-M_RCP6.0,ENS-AV_RCP6.0,BCC-CSM1.1_RCP8.5,CESM1-CAM5_RCP8.5,GFDL-CM3_RCP8.5,GISS-EL-R_RCP8.5,HadGEM2-ES_RCP8.5,NorESM1-M_RCP8.5,ENS-AV_RCP8.5
2080,27,34,23,30,22,29,28,39,43,19,35,28,24,31,36,35,19,41,30,27,31,32,44,31,29,23,29,31
2081,27,40,27,35,30,35,32,26,35,30,31,25,36,31,19,35,22,41,18,20,26,30,33,14,28,21,40,28
2082,28,27,25,37,29,35,30,20,33,26,33,30,31,29,32,26,32,23,27,25,28,26,30,25,21,33,29,27
2083,30,28,34,30,34,20,29,33,25,18,28,30,44,30,30,35,28,28,30,34,31,29,12,26,35,27,32,27
2084,35,38,34,20,24,31,30,26,29,31,19,29,30,27,29,36,24,38,21,36,31,36,28,26,24,24,32,28
2085,25,32,33,32,28,45,33,41,32,32,33,29,32,33,35,24,29,37,30,25,30,26,23,20,29,27,33,26
2086,27,32,32,36,24,34,31,29,19,21,29,26,32,26,21,35,36,35,22,34,31,23,18,17,35,18,36,25
2087,28,22,44,30,42,33,33,22,36,32,40,25,25,30,28,35,27,39,26,29,31,26,19,21,32,29,33,27
2088,25,40,27,46,28,23,32,27,32,28,18,31,30,28,17,29,21,35,25,28,26,34,22,22,35,27,40,30
2089,31,33,30,38,35,28,33,38,25,27,38,22,24,29,22,37,23,25,24,22,26,37,20,22,25,20,32,26
2090,33,32,28,35,32,26,31,28,29,26,36,35,22,29,21,25,22,34,28,21,25,29,28,16,17,33,36,27
2091,29,21,25,35,22,36,28,31,44,37,34,26,31,34,34,38,23,34,30,32,32,32,24,25,27,23,32,27
2092,43,27,26,25,41,29,32,30,40,30,29,26,30,31,41,34,29,24,27,44,33,29,35,24,32,22,29,29
2093,34,39,35,24,34,34,33,27,28,28,25,21,38,28,35,34,18,28,33,32,30,37,36,24,37,23,26,31
2094,31,23,30,32,29,37,30,24,43,30,29,24,21,29,36,22,27,24,31,30,28,21,34,30,23,27,24,27
2095,40,30,31,41,26,30,33,23,26,31,42,37,31,32,29,28,33,41,24,41,33,33,39,24,32,24,24,29
2096,19,37,29,40,22,28,29,19,34,27,29,34,38,30,25,35,29,21,28,32,28,23,25,27,41,33,27,29
2097,35,26,33,27,22,27,28,29,29,27,24,24,43,29,23,32,19,31,21,30,26,32,29,21,44,20,37,31
2098,17,37,37,28,30,37,31,30,26,28,27,30,37,30,24,29,31,33,33,22,29,21,22,18,39,25,42,28
2099,27,25,39,29,27,44,32,30,21,29,37,38,26,30,33,28,19,33,25,23,27,26,17,18,35,21,28,24
2100,32,28,44,33,35,31,34,21,37,29,31,26,27,29,41,21,36,35,37,37,35,24,18,24,35,22,28,25
