Year,BCC-CSM1.1_RCP2.6,CESM1-CAM5_RCP2.6,GFDL-CM3_RCP2.6,GISS-EL-R_RCP2.6,HadGEM2-ES_RCP2.6,NorESM1-M_RCP2.6,ENS-AV_RCP2.6,BCC-CSM1.1_RCP4.5,CESM1-CAM5_RCP4.5,GFDL-CM3_RCP4.5,GISS-EL-R_RCP4.5,HadGEM2-ES_RCP4.5,NorESM1-M_RCP4.5,ENS-AV_RCP4.5,BCC-CSM1.1_RCP6.0,CESM1-CAM5_RCP6.0,GFDL-CM3_RCP6.0,GISS-EL-R_RCP6.0,HadGEM2-ES_RCP6.0,NorESM1-M_RCP6.0,ENS-AV_RCP6.0,BCC-CSM1.1_RCP8.5,CESM1-CAM5_RCP8.5,GFDL-CM3_RCP8.5,GISS-EL-R_RCP8.5,HadGEM2-ES_RCP8.5,NorESM1-M_RCP8.5,ENS-AV_RCP8.5
2084,48,40,44,48,51,38,45,51,45,54,52,44,55,50,45,51,28,37,59,38,43,41,51,51,45,49,54,49
2085,48,37,40,44,42,34,41,43,47,34,43,44,42,42,40,59,42,49,58,44,49,58,49,53,53,47,49,52
2086,50,40,47,51,58,35,47,51,58,41,53,60,49,52,53,42,26,49,43,36,42,47,59,54,38,60,57,53
2087,44,40,38,40,41,44,41,52,50,45,34,48,46,46,41,42,26,42,53,49,42,47,46,44,55,58,46,49
2088,56,41,49,40,49,50,48,49,34,50,46,45,49,46,49,38,23,48,46,59,44,51,53,42,55,48,47,49
2089,48,47,45,35,44,44,44,48,29,51,46,54,43,45,56,38,25,42,55,51,45,44,45,49,55,61,42,49
2090,33,51,56,23,43,45,42,46,49,49,42,46,47,47,50,59,21,45,42,55,45,44,58,62,56,48,44,52
2091,41,55,49,47,38,32,44,51,51,36,51,51,40,47,45,47,35,44,41,41,42,49,44,41,54,56,45,48
2092,27,54,42,46,41,52,44,42,52,42,49,52,48,48,34,51,42,48,48,38,44,37,39,35,51,52,57,45
2093,40,40,51,53,39,47,45,46,46,50,39,50,42,46,38,46,41,62,43,50,47,40,48,57,49,62,48,51
2094,42,41,52,49,36,36,43,52,48,44,38,52,43,46,44,47,40,53,48,36,45,50,48,42,63,47,59,52
2095,45,53,43,50,53,44,48,56,39,59,36,39,38,45,56,57,32,51,50,47,49,31,47,59,46,56,47,48
2096,30,45,42,20,46,37,37,55,45,45,58,43,48,49,37,50,32,59,49,47,46,56,47,44,45,53,44,48
2097,40,34,50,47,48,41,43,38,38,47,45,47,47,44,50,44,30,42,53,44,44,46,44,46,32,45,30,41
2098,58,46,46,44,40,49,47,55,50,47,41,43,46,47,51,52,27,52,60,50,49,52,50,54,39,44,37,46
2099,49,43,41,40,40,42,43,39,50,49,36,51,41,44,56,39,50,51,44,50,48,47,62,59,51,62,43,54
2100,20,43,43,57,57,53,46,47,39,56,32,46,62,47,41,58,26,35,37,61,43,46,57,41,60,53,50,51
