Year,BCC-CSM1.1_RCP2.6,CESM1-CAM5_RCP2.6,GFDL-CM3_RCP2.6,GISS-EL-R_RCP2.6,HadGEM2-ES_RCP2.6,NorESM1-M_RCP2.6,ENS-AV_RCP2.6,BCC-CSM1.1_RCP4.5,CESM1-CAM5_RCP4.5,GFDL-CM3_RCP4.5,GISS-EL-R_RCP4.5,HadGEM2-ES_RCP4.5,NorESM1-M_RCP4.5,ENS-AV_RCP4.5,BCC-CSM1.1_RCP6.0,CESM1-CAM5_RCP6.0,GFDL-CM3_RCP6.0,GISS-EL-R_RCP6.0,HadGEM2-ES_RCP6.0,NorESM1-M_RCP6.0,ENS-AV_RCP6.0,BCC-CSM1.1_RCP8.5,CESM1-CAM5_RCP8.5,GFDL-CM3_RCP8.5,GISS-EL-R_RCP8.5,HadGEM2-ES_RCP8.5,NorESM1-M_RCP8.5,ENS-AV_RCP8.5
1971,,,,,,,#DIV/0!,,,,,,,#DIV/0!,,,,,,,#DIV/0!,,,,,,,#DIV/0!
2078,31,43,35,40,40,34,37,37,32,28,36,42,33,35,35,42,59,45,31,32,41,17,27,31,36,44,43,33
2079,31,34,29,42,36,47,37,44,41,51,46,42,36,43,31,35,45,30,28,33,34,43,46,33,30,28,31,35
2080,40,25,30,32,31,34,32,33,33,29,38,38,24,33,38,35,54,31,46,48,42,37,35,40,31,33,33,35
2081,32,37,40,40,36,55,40,45,31,36,36,32,31,35,45,41,44,46,34,34,41,28,34,31,34,36,39,34
2082,28,42,31,32,41,32,34,33,29,22,46,45,38,36,29,36,55,38,30,48,39,37,36,23,26,37,46,34
2083,13,44,38,26,41,33,33,46,35,39,36,38,50,41,42,49,58,44,34,54,47,29,28,21,40,37,47,34
2084,53,39,46,30,39,29,39,38,40,30,34,41,34,36,22,43,59,43,38,24,38,34,40,34,39,31,38,36
2085,35,40,33,40,37,29,36,44,62,44,30,35,34,42,29,42,49,33,43,26,37,50,33,24,45,40,31,37
2086,23,44,39,37,31,54,38,34,32,30,36,40,31,34,31,37,56,35,28,35,37,36,24,22,42,23,31,30
2087,37,51,35,40,35,31,38,38,32,27,43,31,56,38,32,50,49,40,29,31,39,37,31,25,41,32,38,34
2088,38,39,32,33,48,45,39,32,34,26,47,33,30,34,34,40,72,36,34,29,41,37,28,37,37,34,29,34
2089,42,27,34,38,34,37,35,36,55,36,56,35,39,43,29,29,49,28,33,32,33,27,38,32,38,31,43,35
2090,33,47,37,36,41,42,39,23,40,39,34,29,29,32,43,31,52,38,33,38,39,30,41,35,38,23,31,33
2091,28,44,32,41,37,46,38,34,31,26,48,24,34,33,32,26,47,50,45,29,38,38,36,36,36,33,38,36
2092,32,30,45,54,33,41,39,41,43,39,49,39,26,40,42,40,42,37,34,40,39,28,30,23,30,28,36,29
2093,44,50,32,27,51,31,39,41,32,28,30,45,32,35,28,32,51,38,48,32,38,24,41,33,41,24,38,34
2094,53,50,43,30,30,36,40,31,37,21,42,34,38,34,44,36,50,40,40,25,39,32,37,25,34,29,39,33
2095,29,36,42,23,55,31,36,30,38,29,28,35,30,32,39,36,53,39,34,28,38,33,27,27,30,32,26,29
2096,35,44,40,42,42,38,40,29,48,34,43,34,25,36,31,28,54,36,39,26,36,27,29,24,36,45,32,32
2097,32,32,49,34,35,29,35,39,47,29,28,41,36,37,39,32,44,35,36,42,38,29,32,32,29,28,34,31
2098,29,31,33,34,41,38,34,32,40,31,31,41,35,35,29,30,44,33,42,40,36,25,33,42,37,32,28,33
2099,22,41,32,48,27,38,35,34,30,38,44,38,29,36,38,40,55,35,21,38,38,28,29,38,34,19,37,31
2100,42,41,31,34,39,35,37,41,45,27,45,41,36,39,22,29,54,35,20,34,32,23,27,38,29,31,36,31
